OriginAirportCode	DestinationAirportCode	FlightDate	FinalScore	Total Dollar	Total Points	IsDomesticRoute	LastDayOfFare	Monday	Tuesday	Wednesday	Thursday	Friday	Saturday	Sunday
SDQ	SJU	11/30/17 7:02	1.31	217.12	5205.6	0	3/5/18 7:05	1	1	1	1	1	1	1
STT	SJU	12/13/17 10:33	2.3	72.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STT	SJU	12/13/17 10:33	2.3	72.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STI	SJU	12/5/17 14:21	3.24	247.12	5205.6	0	3/28/18 12:31	1	1	1	1	1	1	1
STI	SJU	12/5/17 14:21	3.24	247.12	5205.6	0	3/28/18 12:31	1	1	1	1	1	1	1
SDQ	SJU	12/6/17 7:02	4.4	203.52	5205.6	0	12/31/17 7:02	1	0	1	1	1	1	1
SDQ	SJU	12/6/17 7:02	4.4	203.52	5205.6	0	12/31/17 7:02	1	0	1	1	1	1	1
SDQ	SJU	12/6/17 7:02	10.83	189.92	5205.6	0	12/24/17 16:50	0	0	1	0	0	0	0
SDQ	SJU	12/6/17 7:02	10.83	189.92	5205.6	0	12/24/17 16:50	0	0	1	0	0	0	0
STX	SJU	12/13/17 16:25	23.8	68.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STX	SJU	12/13/17 16:25	23.8	68.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STI	SJU	12/5/17 14:21	34.07	217.12	5205.6	0	3/16/18 12:31	1	1	1	1	1	1	1
STI	SJU	12/5/17 14:21	34.07	217.12	5205.6	0	3/16/18 12:31	1	1	1	1	1	1	1
FLL	SJU	12/20/17 7:00	64.44	160.2	5205.6	1	3/28/18 17:28	1	1	1	1	1	1	1
FLL	SJU	12/20/17 7:00	64.44	160.2	5205.6	1	3/28/18 17:28	1	1	1	1	1	1	1
STI	SJU	12/6/17 14:21	72.08	199.52	5205.6	0	2/14/18 18:55	1	1	1	1	0	1	0
STI	SJU	12/6/17 14:21	72.08	199.52	5205.6	0	2/14/18 18:55	1	1	1	1	0	1	0
MCO	SJU	12/14/17 22:55	84.52	194.2	5205.6	1	3/28/18 20:34	1	1	1	1	1	1	1
MCO	SJU	12/14/17 22:55	84.52	194.2	5205.6	1	3/28/18 20:34	1	1	1	1	1	1	1
BOS	SJU	12/6/17 12:00	87.86	288.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
BOS	SJU	12/6/17 12:00	87.86	288.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	117.13	257.2	5205.6	1	3/28/18 6:00	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	117.13	257.2	5205.6	1	3/28/18 6:00	1	1	1	1	1	1	1
MCO	SJU	12/14/17 22:55	123.62	184.2	5205.6	1	3/28/18 20:34	1	1	1	1	1	1	1
MCO	SJU	12/14/17 22:55	123.62	184.2	5205.6	1	3/28/18 20:34	1	1	1	1	1	1	1
BOS	SJU	12/24/17 23:59	163.64	258.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
BOS	SJU	12/24/17 23:59	163.64	258.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
FLL	SJU	12/20/17 7:00	164.01	142.2	5205.6	1	3/28/18 17:28	1	1	1	1	1	1	1
FLL	SJU	12/20/17 7:00	164.01	142.2	5205.6	1	3/28/18 17:28	1	1	1	1	1	1	1
PUJ	SJU	11/30/17 14:05	185.26	255.12	5205.6	0	3/28/18 11:41	1	1	1	1	1	1	1
PUJ	SJU	11/30/17 14:05	185.26	255.12	5205.6	0	3/28/18 11:41	1	1	1	1	1	1	1
FLL	SJU	12/20/17 7:00	190.96	140.2	5205.6	1	2/28/18 18:01	1	1	1	1	1	1	1
FLL	SJU	12/20/17 7:00	190.96	140.2	5205.6	1	2/28/18 18:01	1	1	1	1	1	1	1
MCO	SJU	12/14/17 22:55	199.2	171.2	5205.6	1	3/28/18 20:34	1	1	1	1	1	1	1
MCO	SJU	12/14/17 22:55	199.2	171.2	5205.6	1	3/28/18 20:34	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	205.32	232.2	5205.6	1	3/28/18 6:00	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	205.32	232.2	5205.6	1	3/28/18 6:00	1	1	1	1	1	1	1
MCO	SJU	1/16/18 16:51	206.81	162.2	5205.6	1	3/1/18 6:02	1	1	1	1	0	0	0
MCO	SJU	1/16/18 16:51	206.81	162.2	5205.6	1	3/1/18 6:02	1	1	1	1	0	0	0
BDL	SJU	12/6/17 8:00	210.52	225.2	5205.6	1	2/13/18 6:00	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	210.52	225.2	5205.6	1	2/13/18 6:00	1	1	1	1	1	1	1
MCO	SJU	12/14/17 22:55	210.52	165.2	5205.6	1	3/1/18 6:02	1	1	1	1	0	1	0
MCO	SJU	12/14/17 22:55	210.52	165.2	5205.6	1	3/1/18 6:02	1	1	1	1	0	1	0
BDL	SJU	12/6/17 8:00	238.48	205.2	5205.6	1	2/8/18 6:00	1	1	1	1	0	1	0
BDL	SJU	12/6/17 8:00	238.48	205.2	5205.6	1	2/8/18 6:00	1	1	1	1	0	1	0
BOS	SJU	12/24/17 23:59	250.8	236.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
BOS	SJU	12/24/17 23:59	250.8	236.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
STX	SJU	12/20/17 16:24	257.76	56.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STX	SJU	12/20/17 16:24	257.76	56.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
PUJ	SJU	11/30/17 14:05	260.59	234.72	5205.6	0	3/28/18 11:41	1	1	1	1	1	1	1
PUJ	SJU	11/30/17 14:05	260.59	234.72	5205.6	0	3/28/18 11:41	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	267.6	211.2	5205.6	1	2/11/18 6:00	1	1	1	1	1	1	1
BDL	SJU	12/6/17 8:00	267.6	211.2	5205.6	1	2/11/18 6:00	1	1	1	1	1	1	1
BOS	SJU	1/13/18 22:55	321.04	190.2	5205.6	1	2/13/18 23:55	1	1	1	1	0	1	0
BOS	SJU	1/13/18 22:55	321.04	190.2	5205.6	1	2/13/18 23:55	1	1	1	1	0	1	0
JFK	SJU	12/7/17 13:32	323.15	205.2	5205.6	1	3/27/18 6:38	1	1	1	1	1	1	1
JFK	SJU	12/7/17 13:32	323.15	205.2	5205.6	1	3/27/18 6:38	1	1	1	1	1	1	1
PUJ	SJU	11/30/17 14:05	336.93	207.52	5205.6	0	3/2/18 11:41	0	1	1	1	1	1	1
PUJ	SJU	11/30/17 14:05	336.93	207.52	5205.6	0	3/2/18 11:41	0	1	1	1	1	1	1
FLL	SJU	1/15/18 6:00	364.96	115.2	5205.6	1	2/14/18 10:00	1	1	1	1	0	1	0
FLL	SJU	1/15/18 6:00	364.96	115.2	5205.6	1	2/14/18 10:00	1	1	1	1	0	1	0
FLL	SJU	12/24/17 18:01	416.13	121.2	5205.6	1	2/28/18 18:01	1	1	1	1	1	1	1
FLL	SJU	12/24/17 18:01	416.13	121.2	5205.6	1	2/28/18 18:01	1	1	1	1	1	1	1
TPA	SJU	12/20/17 7:00	449.4	179.2	5205.6	1	3/28/18 14:27	1	1	1	1	1	1	1
TPA	SJU	12/20/17 7:00	449.4	179.2	5205.6	1	3/28/18 14:27	1	1	1	1	1	1	1
BOS	SJU	12/24/17 23:59	449.4	196.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
BOS	SJU	12/24/17 23:59	449.4	196.2	5205.6	1	3/28/18 8:31	1	1	1	1	1	1	1
JFK	SJU	12/7/17 13:32	466.51	180.2	5205.6	1	3/26/18 23:39	1	1	1	1	1	1	1
JFK	SJU	12/7/17 13:32	466.51	180.2	5205.6	1	3/26/18 23:39	1	1	1	1	1	1	1
TPA	SJU	12/20/17 7:00	488.73	171.2	5205.6	1	3/28/18 14:27	1	1	1	1	1	1	1
TPA	SJU	12/20/17 7:00	488.73	171.2	5205.6	1	3/28/18 14:27	1	1	1	1	1	1	1
JFK	SJU	12/12/17 23:59	494.32	155.2	5205.6	1	2/13/18 9:48	1	1	1	1	0	1	0
JFK	SJU	12/12/17 23:59	494.32	155.2	5205.6	1	2/13/18 9:48	1	1	1	1	0	1	0
JFK	SJU	12/7/17 13:32	509.64	183.2	5205.6	1	3/27/18 6:38	1	1	1	1	1	1	1
JFK	SJU	12/7/17 13:32	509.64	183.2	5205.6	1	3/27/18 6:38	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	542.91	250.2	5205.6	1	3/28/18 8:00	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	542.91	250.2	5205.6	1	3/28/18 8:00	1	1	1	1	1	1	1
EWR	SJU	12/7/17 8:20	552.11	230.2	5205.6	1	3/27/18 7:33	1	1	1	1	1	1	1
EWR	SJU	12/7/17 8:20	552.11	230.2	5205.6	1	3/27/18 7:33	1	1	1	1	1	1	1
JFK	SJU	12/12/17 23:59	628.63	158.2	5205.6	1	3/26/18 23:39	1	1	1	1	1	1	1
JFK	SJU	12/12/17 23:59	628.63	158.2	5205.6	1	3/26/18 23:39	1	1	1	1	1	1	1
TPA	SJU	1/18/18 14:40	652.72	125.2	5205.6	1	2/14/18 14:31	1	1	1	1	0	1	0
TPA	SJU	1/18/18 14:40	652.72	125.2	5205.6	1	2/14/18 14:31	1	1	1	1	0	1	0
TPA	SJU	1/18/18 14:40	672.63	149.2	5205.6	1	3/28/18 14:27	1	1	1	1	1	1	1
TPA	SJU	1/18/18 14:40	672.63	149.2	5205.6	1	3/28/18 14:27	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	679.65	220.2	5205.6	1	3/28/18 8:00	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	679.65	220.2	5205.6	1	3/28/18 8:00	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	705.09	180.2	5205.6	1	2/14/18 8:00	1	1	1	1	0	1	0
DCA	SJU	12/12/17 8:00	705.09	180.2	5205.6	1	2/14/18 8:00	1	1	1	1	0	1	0
EWR	SJU	12/9/17 8:20	710.58	207.2	5205.6	1	3/27/18 7:33	1	1	1	1	1	1	1
EWR	SJU	12/9/17 8:20	710.58	207.2	5205.6	1	3/27/18 7:33	1	1	1	1	1	1	1
EWR	SJU	12/9/17 8:20	795.9	180.2	5205.6	1	3/26/18 22:43	1	1	1	1	1	1	1
EWR	SJU	12/9/17 8:20	795.9	180.2	5205.6	1	3/26/18 22:43	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	804	200.2	5205.6	1	3/27/18 8:00	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	804	200.2	5205.6	1	3/27/18 8:00	1	1	1	1	1	1	1
TPA	SJU	1/18/18 14:40	830.55	129.2	5205.6	1	3/27/18 14:27	1	1	1	1	1	1	1
TPA	SJU	1/18/18 14:40	830.55	129.2	5205.6	1	3/27/18 14:27	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	838.46	183.2	5205.6	1	3/22/18 8:00	1	1	1	1	1	1	1
DCA	SJU	12/12/17 8:00	838.46	183.2	5205.6	1	3/22/18 8:00	1	1	1	1	1	1	1
EWR	SJU	12/9/17 8:20	857.21	183.2	5205.6	1	3/27/18 7:33	1	1	1	1	1	1	1
EWR	SJU	12/9/17 8:20	857.21	183.2	5205.6	1	3/27/18 7:33	1	1	1	1	1	1	1
EWR	SJU	12/28/17 22:15	933.35	158.2	5205.6	1	3/26/18 22:43	1	1	1	1	1	1	1
EWR	SJU	12/28/17 22:15	933.35	158.2	5205.6	1	3/26/18 22:43	1	1	1	1	1	1	1
BOS	SLC	12/13/17 19:36	42.3	118.26	5205.6	1	12/13/17 19:36	1	1	1	1	1	1	1
BOS	SLC	12/13/17 19:36	42.3	118.26	5205.6	1	12/13/17 19:36	1	1	1	1	1	1	1
MCO	SLC	12/7/17 18:55	266.07	118.26	5205.6	1	2/5/18 19:04	0	1	0	1	0	0	0
MCO	SLC	12/7/17 18:55	266.07	118.26	5205.6	1	2/5/18 19:04	0	1	0	1	0	0	0
LGB	SLC	12/6/17 19:18	326.94	96.85	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	1
LGB	SLC	12/6/17 19:18	326.94	96.85	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	1
LGB	SLC	12/6/17 19:18	346.72	95.8	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	1
LGB	SLC	12/6/17 19:18	346.72	95.8	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	1
LGB	SLC	12/6/17 19:18	381.36	91.52	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	0
LGB	SLC	12/6/17 19:18	381.36	91.52	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	0
BOS	SLC	12/7/17 19:36	558.49	177.1	5205.6	1	3/28/18 19:34	1	1	1	1	0	1	1
BOS	SLC	12/7/17 19:36	558.49	177.1	5205.6	1	3/28/18 19:34	1	1	1	1	0	1	1
BOS	SLC	12/13/17 19:36	577.92	145.02	5205.6	1	3/27/18 19:34	1	1	0	0	0	1	1
BOS	SLC	12/13/17 19:36	577.92	145.02	5205.6	1	3/27/18 19:34	1	1	0	0	0	1	1
JFK	SLC	1/8/18 20:51	613.84	131.1	5205.6	1	3/28/18 21:15	1	1	1	0	0	0	1
JFK	SLC	1/8/18 20:51	613.84	131.1	5205.6	1	3/28/18 21:15	1	1	1	0	0	0	1
BOS	SLC	12/7/17 19:36	629.66	155.7	5205.6	1	3/27/18 19:34	1	1	0	0	0	1	1
BOS	SLC	12/7/17 19:36	629.66	155.7	5205.6	1	3/27/18 19:34	1	1	0	0	0	1	1
JFK	SLC	1/9/18 20:51	637.36	118.26	5205.6	1	3/21/18 21:15	1	1	0	0	0	0	0
JFK	SLC	1/9/18 20:51	637.36	118.26	5205.6	1	3/21/18 21:15	1	1	0	0	0	0	0
LGB	SLC	12/13/17 19:18	644.8	75.47	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	0
LGB	SLC	12/13/17 19:18	644.8	75.47	5205.6	1	3/28/18 15:12	1	1	1	1	1	1	0
JFK	SLC	12/2/17 20:59	652.62	203.84	5205.6	1	3/28/18 21:15	1	1	1	1	1	1	1
JFK	SLC	12/2/17 20:59	652.62	203.84	5205.6	1	3/28/18 21:15	1	1	1	1	1	1	1
JFK	SLC	12/13/17 20:59	656.92	161.05	5205.6	1	3/28/18 21:15	1	1	1	0	0	0	1
JFK	SLC	12/13/17 20:59	656.92	161.05	5205.6	1	3/28/18 21:15	1	1	1	0	0	0	1
BOS	SLC	12/7/17 19:36	664.75	161.05	5205.6	1	3/27/18 19:34	1	1	0	1	0	1	1
BOS	SLC	12/7/17 19:36	664.75	161.05	5205.6	1	3/27/18 19:34	1	1	0	1	0	1	1
JFK	SLC	12/2/17 20:59	669.42	171.75	5205.6	1	3/28/18 21:15	1	1	1	1	0	1	1
JFK	SLC	12/2/17 20:59	669.42	171.75	5205.6	1	3/28/18 21:15	1	1	1	1	0	1	1
LGB	SLC	12/13/17 19:18	726.07	70.12	5205.6	1	3/28/18 15:12	1	1	1	1	0	1	0
LGB	SLC	12/13/17 19:18	726.07	70.12	5205.6	1	3/28/18 15:12	1	1	1	1	0	1	0
MCO	SLC	12/6/17 18:55	736.99	186.73	5205.6	1	3/28/18 18:18	1	1	1	1	1	1	0
MCO	SLC	12/6/17 18:55	736.99	186.73	5205.6	1	3/28/18 18:18	1	1	1	1	1	1	0
MCO	SLC	12/7/17 18:55	748.69	159.98	5205.6	1	3/28/18 18:18	1	1	1	1	0	0	0
MCO	SLC	12/7/17 18:55	748.69	159.98	5205.6	1	3/28/18 18:18	1	1	1	1	0	0	0
MCO	SLC	12/6/17 18:55	758.52	181.38	5205.6	1	3/28/18 18:18	1	1	1	1	0	1	0
MCO	SLC	12/6/17 18:55	758.52	181.38	5205.6	1	3/28/18 18:18	1	1	1	1	0	1	0
MCO	SLC	12/6/17 18:55	772.48	177.1	5205.6	1	3/28/18 18:18	1	1	1	1	0	0	0
MCO	SLC	12/6/17 18:55	772.48	177.1	5205.6	1	3/28/18 18:18	1	1	1	1	0	0	0
JFK	SMF	12/13/17 18:30	417.68	278.49	5205.6	1	3/28/18 19:02	1	1	1	1	1	1	1
JFK	SMF	12/13/17 18:30	417.68	278.49	5205.6	1	3/28/18 19:02	1	1	1	1	1	1	1
LGB	SMF	12/13/17 8:07	451.66	71.19	5205.6	1	1/30/18 16:49	0	1	1	1	0	0	0
LGB	SMF	12/13/17 8:07	451.66	71.19	5205.6	1	1/30/18 16:49	0	1	1	1	0	0	0
LGB	SMF	12/13/17 8:07	457.32	70.12	5205.6	1	1/30/18 16:49	0	1	1	0	0	0	0
LGB	SMF	12/13/17 8:07	457.32	70.12	5205.6	1	1/30/18 16:49	0	1	1	0	0	0	0
JFK	SMF	12/13/17 18:30	547.51	251.75	5205.6	1	3/28/18 19:02	1	1	1	1	1	1	1
JFK	SMF	12/13/17 18:30	547.51	251.75	5205.6	1	3/28/18 19:02	1	1	1	1	1	1	1
JFK	SMF	12/13/17 18:30	620.55	225	5205.6	1	3/28/18 19:02	1	0	1	1	1	1	1
JFK	SMF	12/13/17 18:30	620.55	225	5205.6	1	3/28/18 19:02	1	0	1	1	1	1	1
LGB	SMF	12/6/17 8:07	676.51	86.17	5205.6	1	3/27/18 8:07	1	1	1	1	0	1	1
LGB	SMF	12/6/17 8:07	676.51	86.17	5205.6	1	3/27/18 8:07	1	1	1	1	0	1	1
LGB	SMF	12/13/17 8:07	707.28	84.03	5205.6	1	3/27/18 8:07	1	1	1	1	0	1	1
LGB	SMF	12/13/17 8:07	707.28	84.03	5205.6	1	3/27/18 8:07	1	1	1	1	0	1	1
JFK	SMF	12/13/17 18:30	711.06	203.61	5205.6	1	3/27/18 19:02	1	0	1	1	1	1	1
JFK	SMF	12/13/17 18:30	711.06	203.61	5205.6	1	3/27/18 19:02	1	0	1	1	1	1	1
LGB	SMF	12/13/17 8:07	787.27	80.82	5205.6	1	3/27/18 8:07	1	1	1	1	0	1	1
LGB	SMF	12/13/17 8:07	787.27	80.82	5205.6	1	3/27/18 8:07	1	1	1	1	0	1	1
JFK	SMF	12/13/17 18:30	792.64	182.21	5205.6	1	3/23/18 17:30	0	0	1	1	1	1	0
JFK	SMF	12/13/17 18:30	792.64	182.21	5205.6	1	3/23/18 17:30	0	0	1	1	1	1	0
FLL	SNU	11/30/17 11:08	0	233.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	11/30/17 11:08	0	217.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	11/30/17 11:08	0	233.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	11/30/17 11:08	0	217.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	12/11/17 11:03	0	198.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	12/11/17 11:03	0	198.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	1/9/18 15:06	1.57	170.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	1/9/18 15:06	1.57	170.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	1	1
FLL	SNU	1/9/18 15:06	16.59	149.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	0	0
FLL	SNU	1/9/18 15:06	16.59	149.2	5205.6	0	3/28/18 12:00	1	1	1	1	1	0	0
BOS	SRQ	11/30/17 11:48	192.97	171.75	5205.6	1	3/27/18 12:02	1	1	0	0	0	0	0
BOS	SRQ	11/30/17 11:48	192.97	171.75	5205.6	1	3/27/18 12:02	1	1	1	0	0	0	0
BOS	SRQ	1/22/18 10:25	242.34	144.77	5205.6	1	3/27/18 12:02	1	1	0	0	0	0	0
BOS	SRQ	1/22/18 10:25	242.34	144.77	5205.6	1	3/27/18 12:02	1	1	0	0	0	0	0
JFK	SRQ	12/12/17 11:01	435.19	165.33	5205.6	1	3/27/18 9:58	1	1	1	0	0	0	1
JFK	SRQ	12/12/17 11:01	435.19	165.33	5205.6	1	3/27/18 9:58	1	1	1	0	0	0	1
BOS	SRQ	11/30/17 11:48	561.56	172.58	5205.6	1	3/27/18 12:02	1	1	1	0	0	0	0
BOS	SRQ	11/30/17 11:48	591.12	172.58	5205.6	1	3/27/18 12:02	1	1	1	0	0	0	0
JFK	SRQ	12/12/17 11:01	595.87	179.24	5205.6	1	3/27/18 9:58	1	1	1	1	1	1	1
JFK	SRQ	12/12/17 11:01	595.87	179.24	5205.6	1	3/27/18 9:58	1	1	1	1	1	1	1
BOS	SRQ	11/30/17 11:48	603.14	200.4	5205.6	1	3/28/18 12:02	1	1	1	1	0	0	1
BOS	SRQ	11/30/17 11:48	603.14	200.4	5205.6	1	3/28/18 12:02	1	1	1	1	0	0	1
BOS	SRQ	11/30/17 11:48	628.63	220.72	5205.6	1	3/28/18 12:02	1	1	1	1	0	0	1
BOS	SRQ	11/30/17 11:48	628.63	220.72	5205.6	1	3/28/18 12:02	1	1	1	1	0	0	1
JFK	SRQ	12/12/17 11:01	637.36	112.91	5205.6	1	2/27/18 9:58	1	1	1	0	0	0	1
JFK	SRQ	12/12/17 11:01	637.36	112.91	5205.6	1	2/27/18 9:58	1	1	1	0	0	0	1
JFK	SRQ	12/12/17 11:01	638.28	188.85	5205.6	1	3/27/18 9:58	1	1	1	1	1	1	1
JFK	SRQ	12/12/17 11:01	638.28	188.85	5205.6	1	3/27/18 9:58	1	1	1	1	1	1	1
JFK	SRQ	12/12/17 11:01	650.64	107.56	5205.6	1	2/13/18 7:59	1	1	1	0	0	0	0
JFK	SRQ	12/12/17 11:01	650.64	107.56	5205.6	1	2/13/18 7:59	1	1	1	0	0	0	0
SJU	STI	12/6/17 12:10	9.66	194.8	5205.6	0	3/28/18 10:25	1	1	1	1	1	1	1
SJU	STI	12/6/17 12:10	9.66	194.8	5205.6	0	3/28/18 10:25	1	1	1	1	1	1	1
JFK	STI	1/4/18 20:40	21.31	261.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/4/18 20:40	21.31	261.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
SJU	STI	1/1/18 11:00	36.84	179.8	5205.6	0	3/28/18 10:25	1	1	1	1	1	1	1
SJU	STI	1/1/18 11:00	36.84	179.8	5205.6	0	3/28/18 10:25	1	1	1	1	1	1	1
EWR	STI	1/4/18 14:28	47.04	307.8	5205.6	0	3/28/18 13:28	1	1	1	1	1	1	1
EWR	STI	1/4/18 14:28	47.04	307.8	5205.6	0	3/28/18 13:28	1	1	1	1	1	1	1
JFK	STI	1/4/18 20:40	54.6	246.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/4/18 20:40	54.6	246.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/12/18 13:05	86.13	236.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/12/18 13:05	86.13	236.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/15/18 23:10	100.01	232.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/15/18 23:10	100.01	232.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
SJU	STI	1/2/18 11:00	108.12	164.8	5205.6	0	3/28/18 10:25	1	1	1	1	1	1	1
SJU	STI	1/2/18 11:00	108.12	164.8	5205.6	0	3/28/18 10:25	1	1	1	1	1	1	1
EWR	STI	1/10/18 14:28	139.15	276.8	5205.6	0	3/28/18 13:28	1	1	1	1	1	1	1
EWR	STI	1/10/18 14:28	139.15	276.8	5205.6	0	3/28/18 13:28	1	1	1	1	1	1	1
JFK	STI	1/15/18 23:10	166.29	221.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
JFK	STI	1/15/18 23:10	166.29	221.8	5205.6	0	3/27/18 23:15	1	1	1	1	1	1	1
EWR	STI	1/15/18 14:28	250.84	252.8	5205.6	0	3/18/18 13:28	1	1	1	1	1	1	1
EWR	STI	1/15/18 14:28	250.84	252.8	5205.6	0	3/18/18 13:28	1	1	1	1	1	1	1
EWR	STI	1/12/18 14:28	264.04	254.8	5205.6	0	3/27/18 13:28	1	1	1	1	1	1	1
EWR	STI	1/12/18 14:28	264.04	254.8	5205.6	0	3/27/18 13:28	1	1	1	1	1	1	1
SJU	STI	1/4/18 16:49	337.2	142.8	5205.6	0	3/16/18 10:25	1	1	1	1	1	1	1
SJU	STI	1/4/18 16:49	337.2	142.8	5205.6	0	3/16/18 10:25	1	1	1	1	1	1	1
SJU	STI	1/11/18 16:49	358.64	129.8	5205.6	0	2/14/18 16:49	1	1	1	1	0	1	0
SJU	STI	1/11/18 16:49	358.64	129.8	5205.6	0	2/14/18 16:49	1	1	1	1	0	1	0
BOS	STI	1/1/18 22:17	422.4	284.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/1/18 22:17	422.4	284.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/14/18 22:36	469.68	222.8	5205.6	0	2/12/18 22:36	1	1	0	1	0	1	1
BOS	STI	1/14/18 22:36	469.68	222.8	5205.6	0	2/12/18 22:36	1	1	0	1	0	1	1
EWR	STI	1/21/18 14:28	479.01	221.8	5205.6	0	3/18/18 13:28	1	1	1	1	1	0	1
EWR	STI	1/21/18 14:28	479.01	221.8	5205.6	0	3/18/18 13:28	1	1	1	1	1	0	1
BOS	STI	1/9/18 22:36	492.89	264.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/9/18 22:36	492.89	264.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/14/18 22:36	569.23	228.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/14/18 22:36	569.23	228.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/11/18 22:36	579.6	244.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
BOS	STI	1/11/18 22:36	579.6	244.8	5205.6	0	3/28/18 22:50	1	1	1	1	1	1	1
SJU	STT	11/30/17 9:20	0	114.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	11/30/17 9:20	0	108.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	11/30/17 9:20	0	114.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	11/30/17 9:20	0	108.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	12/2/17 9:20	0	102.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	12/2/17 9:20	0	102.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	12/6/17 9:20	0	87.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	12/6/17 9:20	0	87.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	12/13/17 9:20	2.3	72.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STT	12/13/17 9:20	2.3	72.2	5205.6	1	3/28/18 14:50	1	1	1	1	1	1	1
SJU	STX	11/30/17 15:08	0	123.2	5205.6	1	3/28/18 13:35	1	1	1	1	1	1	1
SJU	STX	11/30/17 15:08	0	123.2	5205.6	1	3/28/18 13:35	1	1	1	1	1	1	1
